blnid,flnid,bdid,fdid,bpid,fpid,bx,by,bh,fx,fy,fh,bx_1,by_1,bh_1,lcnt,lno,lanetype,limitvel,lanecfgfg,blid1,blid2,blid3,blid4,flid1,flid2,flid3,flid4
12210.0,12240.0,3840.0,3508.0,96290.0,101224.0,6780.734038421079,-8212.056851501286,-62.36861939283108,6775.23774346195,-8214.632718092558,-62.40311585395102,6780.552699589613,-8212.141217617513,-62.37053590129108,2.0,2.0,0.0,25.0,0.0,12347.0,17839.0,18396.0,0.0,12207.0,0.0,0.0,0.0
12241.0,12347.0,2438.0,3716.0,101228.0,96290.0,6800.086463056043,-8202.987396014989,-62.36748071339298,6780.734038421079,-8212.056851501286,-62.36861939283108,6799.90512870902,-8203.071789688342,-62.365396585720646,0.0,0.0,0.0,25.0,0.0,12354.0,0.0,0.0,0.0,12210.0,0.0,0.0,0.0
12348.0,12354.0,3921.0,2438.0,101336.0,101228.0,6801.289365476762,-8202.423849349501,-62.380034141987835,6800.086463056043,-8202.987396014989,-62.36748071339298,6801.107999306716,-8202.508252832225,-62.37894995379338,0.0,0.0,0.0,25.0,0.0,12380.0,0.0,0.0,0.0,12241.0,18858.0,0.0,0.0
12355.0,12380.0,2996.0,3921.0,96322.0,101336.0,6805.8752445062055,-8200.285962760527,-62.38216010777796,6801.289365476762,-8202.423849349501,-62.380034141987835,6805.692797970566,-8200.365382032467,-62.38206816535694,2.0,2.0,0.0,25.0,0.0,12457.0,14763.0,0.0,0.0,12348.0,18747.0,0.0,0.0
12381.0,12457.0,674.0,2996.0,98034.0,96322.0,6818.960369927965,-8204.93987930296,-62.40714529730121,6805.8752445062055,-8200.285962760527,-62.38216010777796,6818.865082667603,-8204.76473456018,-62.40881700196405,0.0,0.0,1.0,25.0,0.0,4141.0,0.0,0.0,0.0,12355.0,0.0,0.0,0.0
12458.0,12498.0,2579.0,2587.0,106521.0,94480.0,6809.788307359195,-8208.302978793276,-62.4257006922594,6817.166170965992,-8209.019351173596,-62.36450474889034,6809.968641755011,-8208.218614073168,-62.42278399494671,0.0,0.0,2.0,25.0,0.0,12524.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
12499.0,12524.0,2574.0,2579.0,94453.0,106521.0,6805.168062414305,-8210.474536212474,-62.398581502423895,6809.788307359195,-8208.302978793276,-62.4257006922594,6805.349398507125,-8210.389159444148,-62.39866440806463,2.0,1.0,2.0,25.0,0.0,12624.0,18664.0,18038.0,0.0,12458.0,14764.0,0.0,0.0
12525.0,12624.0,2554.0,2574.0,101344.0,94453.0,6787.129949156533,-8218.951332225228,-62.42934554492831,6805.168062414305,-8210.474536212474,-62.398581502423895,6787.310253628676,-8218.86595025019,-62.42542671325873,0.0,0.0,0.0,25.0,0.0,12639.0,0.0,0.0,0.0,12499.0,0.0,0.0,0.0
12625.0,12639.0,2551.0,2554.0,101445.0,101344.0,6784.595323749776,-8220.141735956144,-62.47419239487226,6787.129949156533,-8218.951332225228,-62.42934554492831,6784.776694480363,-8220.057337854212,-62.47127588563626,0.0,0.0,0.0,25.0,0.0,12670.0,0.0,0.0,0.0,12525.0,18039.0,0.0,0.0
12640.0,12670.0,3436.0,2551.0,94351.0,101445.0,6779.00009409684,-8222.771510717506,-62.485653539333725,6784.595323749776,-8220.141735956144,-62.47419239487226,6779.181421265817,-8222.68609127061,-62.48473546902096,2.0,1.0,0.0,25.0,0.0,12681.0,16594.0,0.0,0.0,12625.0,18083.0,0.0,0.0
12671.0,12681.0,2543.0,2545.0,101461.0,94351.0,6777.179943334104,-8223.62661285944,-62.4718284229607,6779.00009409684,-8222.771510717506,-62.485653539333725,6777.36028303057,-8223.542242053563,-62.473910604396224,0.0,0.0,0.0,25.0,0.0,12746.0,16309.0,0.0,0.0,12640.0,0.0,0.0,0.0
12682.0,12746.0,2530.0,2543.0,101473.0,101461.0,6765.4207519261345,-8229.152844491897,-62.46351543549599,6777.179943334104,-8223.62661285944,-62.4718284229607,6765.6010863425945,-8229.067461473809,-62.4605958868724,0.0,0.0,0.0,25.0,0.0,12755.0,0.0,0.0,0.0,12671.0,0.0,0.0,0.0
12747.0,12755.0,2528.0,2530.0,101539.0,101473.0,6763.8294450858675,-8229.900617723757,-62.48579844549204,6765.4207519261345,-8229.152844491897,-62.46351543549599,6764.009788716374,-8229.81523342487,-62.48387885095008,0.0,0.0,0.0,25.0,0.0,12789.0,0.0,0.0,0.0,12682.0,16742.0,0.0,0.0
12756.0,12789.0,2933.0,2528.0,94383.0,101539.0,6757.762393128408,-8232.738314913791,-62.44005186903496,6763.8294450858675,-8229.900617723757,-62.48579844549204,6757.944806966596,-8232.657885879627,-62.44214069255986,2.0,1.0,0.0,25.0,0.0,12865.0,14507.0,0.0,0.0,12747.0,0.0,0.0,0.0
12790.0,12865.0,818.0,2932.0,97685.0,94383.0,6744.781461426895,-8228.152291746057,-62.48637004295233,6757.762393128408,-8232.738314913791,-62.44005186903496,6744.878705741232,-8228.326393790883,-62.48569859539157,0.0,0.0,1.0,25.0,0.0,3415.0,0.0,0.0,0.0,12756.0,0.0,0.0,0.0
12866.0,12943.0,2663.0,688.0,103137.0,97967.0,6808.388710499007,-8205.43852976921,-62.395502364756794,6813.0497753604795,-8192.257250838942,-62.427444978799485,6808.563827283555,-8205.342250115977,-62.39356469113136,0.0,0.0,1.0,25.0,0.0,12969.0,0.0,0.0,0.0,4047.0,0.0,0.0,0.0
12944.0,12969.0,2658.0,2663.0,96451.0,103137.0,6803.782230955035,-8207.596851850532,-62.36438075950218,6808.388710499007,-8205.43852976921,-62.395502364756794,6803.962560028992,-8207.512447510275,-62.3664638496366,2.0,2.0,1.0,25.0,0.0,13074.0,18549.0,17995.0,0.0,12866.0,0.0,0.0,0.0
12970.0,13074.0,2637.0,3751.0,101549.0,96451.0,6784.861578330566,-8216.452171257106,-62.391696616467016,6803.782230955035,-8207.596851850532,-62.36438075950218,6785.0429058563905,-8216.367770577872,-62.39078011795391,0.0,0.0,0.0,25.0,0.0,13084.0,0.0,0.0,0.0,12944.0,0.0,0.0,0.0
13075.0,13084.0,3783.0,2637.0,101655.0,101549.0,6783.203845680529,-8217.228197217151,-62.402939247012,6784.861578330566,-8216.452171257106,-62.391696616467016,6783.385181354669,-8217.143793962918,-62.40402270016193,0.0,0.0,0.0,25.0,0.0,13115.0,0.0,0.0,0.0,12970.0,18237.0,0.0,0.0
13085.0,13115.0,2629.0,2635.0,96349.0,101655.0,6777.620303138709,-8219.841765037147,-62.405391809676985,6783.203845680529,-8217.228197217151,-62.402939247012,6777.801660453078,-8219.75736313673,-62.4054750913956,2.0,2.0,0.0,25.0,0.0,13199.0,16690.0,16363.0,0.0,13075.0,18125.0,0.0,0.0
13116.0,13199.0,3482.0,2629.0,101666.0,96349.0,6762.476902212595,-8226.930379132216,-62.407513080802346,6777.620303138709,-8219.841765037147,-62.405391809676985,6762.658207965706,-8226.844991820788,-62.40759450462974,0.0,0.0,0.0,25.0,0.0,13233.0,0.0,0.0,0.0,13085.0,0.0,0.0,0.0
13200.0,13233.0,2945.0,3482.0,96381.0,101666.0,6756.404617437038,-8229.760110073647,-62.40875065494947,6762.476902212595,-8226.930379132216,-62.407513080802346,6756.58802946384,-8229.679673427072,-62.40784051860692,2.0,2.0,0.0,25.0,0.0,13308.0,14555.0,0.0,0.0,13116.0,16781.0,0.0,0.0
13234.0,13308.0,815.0,2944.0,97736.0,96381.0,6743.513561685018,-8225.435272195076,-62.47750732742634,6756.404617437038,-8229.760110073647,-62.40875065494947,6743.620721185882,-8225.604173334843,-62.47883952257553,0.0,0.0,1.0,25.0,0.0,3439.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0
13309.0,13358.0,3076.0,1969.0,106563.0,100029.0,6816.545641327905,-8295.013989870033,-62.63867996527733,6826.231213953943,-8295.022898504816,-62.666044992727166,6816.730109642467,-8294.936539492524,-62.63977576660545,0.0,0.0,2.0,25.0,0.0,13379.0,0.0,0.0,0.0,9827.0,0.0,0.0,0.0
13359.0,13379.0,2717.0,2721.0,92371.0,106563.0,6812.8512048635,-8296.716237198805,-62.60696021325248,6816.545641327905,-8295.013989870033,-62.63867996527733,6813.032531063189,-8296.631833589274,-62.60804344154894,1.0,1.0,0.0,25.0,1.0,13381.0,0.0,0.0,0.0,13309.0,15072.0,0.0,0.0
13380.0,13381.0,2717.0,2717.0,101751.0,92371.0,6812.584629731517,-8296.839218185652,-62.60583642731717,6812.8512048635,-8296.716237198805,-62.60696021325248,6812.7659661947355,-8296.754814575366,-62.606919656200716,0.0,0.0,0.0,25.0,0.0,13386.0,15367.0,0.0,0.0,13359.0,0.0,0.0,0.0
13382.0,13386.0,2716.0,2717.0,101754.0,101751.0,6811.677950136724,-8297.260221288187,-62.59741905113242,6812.584629731517,-8296.839218185652,-62.60583642731717,6811.859276349378,-8297.175817692489,-62.598502236113745,0.0,0.0,0.0,25.0,0.0,13456.0,15657.0,0.0,0.0,13380.0,0.0,0.0,0.0
13387.0,13456.0,2702.0,2716.0,101760.0,101754.0,6798.988006573317,-8303.153880185157,-62.598595710599966,6811.677950136724,-8297.260221288187,-62.59741905113242,6799.169376107629,-8303.069512565879,-62.59767854875918,0.0,0.0,0.0,25.0,0.0,13460.0,0.0,0.0,0.0,13382.0,0.0,0.0,0.0
13457.0,13460.0,3219.0,2702.0,101831.0,101760.0,6798.300301542678,-8303.473780715003,-62.60228167066907,6798.988006573317,-8303.153880185157,-62.598595710599966,6798.481671071975,-8303.389379879727,-62.60136444086447,0.0,0.0,0.0,25.0,0.0,13495.0,0.0,0.0,0.0,13387.0,15704.0,15658.0,0.0
13461.0,13495.0,2694.0,2701.0,92393.0,101831.0,6792.041535994948,-8306.37996884669,-62.619420921556866,6798.300301542678,-8303.473780715003,-62.60228167066907,6792.221878720515,-8306.295600465011,-62.619502426763574,1.0,1.0,0.0,25.0,1.0,13497.0,0.0,0.0,0.0,13457.0,0.0,0.0,0.0
13496.0,13497.0,2694.0,2694.0,101836.0,92393.0,6791.736333277344,-8306.521700794117,-62.62128163141824,6792.041535994948,-8306.37996884669,-62.619420921556866,6791.917661847417,-8306.437300057716,-62.62036413050009,0.0,0.0,0.0,25.0,0.0,13568.0,14318.0,0.0,0.0,13461.0,0.0,0.0,0.0
13498.0,13568.0,2680.0,2694.0,97499.0,101836.0,6779.79234189283,-8303.219637529384,-62.62425894170474,6791.736333277344,-8306.521700794117,-62.62128163141824,6779.887618431686,-8303.395777913065,-62.623590662258266,0.0,0.0,1.0,25.0,0.0,3133.0,0.0,0.0,0.0,13496.0,0.0,0.0,0.0
13569.0,13646.0,2768.0,479.0,103364.0,97494.0,6790.601609037706,-8303.392279322257,-62.62297806771858,6786.067326387958,-8316.674096467583,-62.63054936864546,6790.424442290975,-8303.485608027722,-62.62091167153176,0.0,0.0,1.0,25.0,0.0,13681.0,0.0,0.0,0.0,2905.0,0.0,0.0,0.0
13647.0,13681.0,2762.0,2768.0,92429.0,103364.0,6796.781429057995,-8300.486608265099,-62.59375534447645,6790.601609037706,-8303.392279322257,-62.62297806771858,6796.600101024373,-8300.571983605842,-62.594673904481624,1.0,1.0,0.0,25.0,1.0,13684.0,0.0,0.0,0.0,13569.0,14319.0,0.0,0.0
13682.0,13684.0,2761.0,2761.0,101839.0,92429.0,6797.158966334163,-8300.310533851938,-62.59292713587229,6796.781429057995,-8300.486608265099,-62.59375534447645,6796.977638918454,-8300.394902738566,-62.59284436340613,0.0,0.0,0.0,25.0,0.0,13689.0,15589.0,0.0,0.0,13647.0,0.0,0.0,0.0
13685.0,13689.0,2760.0,2761.0,101843.0,101839.0,6798.06361447941,-8299.886599846646,-62.59133623620164,6797.158966334163,-8300.310533851938,-62.59292713587229,6797.882277270152,-8299.97198758971,-62.59125475365454,0.0,0.0,0.0,25.0,0.0,13759.0,15432.0,0.0,0.0,13682.0,0.0,0.0,0.0
13690.0,13759.0,2746.0,2760.0,101849.0,101843.0,6810.737863257616,-8293.957244446588,-62.582097350753884,6798.06361447941,-8299.886599846646,-62.59133623620164,6810.556537515922,-8294.042622572106,-62.581015427869715,0.0,0.0,0.0,25.0,0.0,13763.0,0.0,0.0,0.0,13685.0,0.0,0.0,0.0
13760.0,13763.0,3165.0,2746.0,101920.0,101849.0,6811.403729096178,-8293.64574297442,-62.59040089334712,6810.737863257616,-8293.957244446588,-62.582097350753884,6811.2233994778035,-8293.731121964822,-62.588320010679126,0.0,0.0,0.0,25.0,0.0,13784.0,0.0,0.0,0.0,13690.0,15476.0,15433.0,0.0
13764.0,13784.0,2741.0,2745.0,92465.0,101920.0,6815.094702918256,-8291.919585489752,-62.607085665964405,6811.403729096178,-8293.64574297442,-62.59040089334712,6814.91336546225,-8292.003987821854,-62.60700230514067,1.0,1.0,0.0,25.0,1.0,13829.0,15125.0,0.0,0.0,13760.0,0.0,0.0,0.0
13785.0,13829.0,1957.0,2741.0,100080.0,92465.0,6820.934104320143,-8285.495558525821,-62.63093289147082,6815.094702918256,-8291.919585489752,-62.607085665964405,6820.868711647068,-8285.68474934127,-62.63111004276243,0.0,0.0,2.0,25.0,0.0,10724.0,9987.0,0.0,0.0,13764.0,0.0,0.0,0.0
13830.0,13900.0,2800.0,2814.0,103443.0,92622.0,6847.368875428117,-8280.707747585995,-62.589992917184645,6852.642397469421,-8269.51229570101,-62.51705291634926,6847.551264090421,-8280.625320841256,-62.58608105047006,0.0,0.0,1.0,25.0,0.0,13911.0,0.0,0.0,0.0,4574.0,0.0,0.0,0.0
13901.0,13911.0,2798.0,2800.0,101925.0,103443.0,6845.430168206021,-8281.586005143083,-62.63305923220287,6847.368875428117,-8280.707747585995,-62.589992917184645,6845.6115289392455,-8281.503609502553,-62.63114623884212,0.0,0.0,0.0,25.0,0.0,13921.0,0.0,0.0,0.0,13830.0,14959.0,0.0,0.0
13912.0,13921.0,2796.0,2798.0,101937.0,101925.0,6843.727357730228,-8282.356901343273,-62.64123905046608,6845.430168206021,-8281.586005143083,-62.63305923220287,6843.909721621863,-8282.274469433192,-62.641327030247794,0.0,0.0,0.0,25.0,0.0,13974.0,15041.0,0.0,0.0,13901.0,0.0,0.0,0.0
13922.0,13974.0,1983.0,2796.0,99962.0,101937.0,6836.400090088574,-8289.5547020149,-62.65178455702471,6843.727357730228,-8282.356901343273,-62.64123905046608,6836.479602652427,-8289.371299221544,-62.64963013508077,0.0,0.0,2.0,25.0,0.0,9826.0,0.0,0.0,0.0,13912.0,0.0,0.0,0.0
13975.0,14024.0,1993.0,1725.0,99956.0,99266.0,6833.154443162223,-8280.779330821024,-62.631849913681435,6828.28245891673,-8272.324563720587,-62.59760657687502,6832.99134819685,-8280.664443257054,-62.63052534028793,0.0,0.0,2.0,25.0,0.0,9811.0,14066.0,0.0,0.0,8234.0,0.0,0.0,0.0
14025.0,14066.0,3042.0,1993.0,106765.0,99956.0,6841.087019740035,-8279.853722644773,-62.636141062148454,6833.154443162223,-8280.779330821024,-62.631849913681435,6840.905619669945,-8279.935135241922,-62.636052834685415,0.0,0.0,2.0,25.0,0.0,14154.0,14958.0,0.0,0.0,9757.0,13975.0,0.0,0.0
14067.0,14154.0,2816.0,3042.0,97352.0,106765.0,6855.659402309928,-8284.05911794245,-62.364268408943644,6841.087019740035,-8279.853722644773,-62.636141062148454,6855.583942797474,-8283.874598712553,-62.37194645439831,0.0,0.0,1.0,25.0,0.0,2655.0,0.0,0.0,0.0,14025.0,14897.0,0.0,0.0
14155.0,14196.0,2868.0,264.0,106808.0,94783.0,6846.785782190918,-8284.501303468545,-62.63631922295281,6853.369045829668,-8287.862861791347,-62.47077560052048,6846.978732475,-8284.449694487532,-62.63045885641941,0.0,0.0,2.0,25.0,0.0,14216.0,0.0,0.0,0.0,1665.0,0.0,0.0,0.0
14197.0,14216.0,2864.0,2868.0,101948.0,106808.0,6843.144000444688,-8286.137503506812,-62.65954943393126,6846.785782190918,-8284.501303468545,-62.63631922295281,6843.326385986661,-8286.055095049118,-62.65863740219038,0.0,0.0,0.0,25.0,0.0,15071.0,14268.0,0.0,0.0,14155.0,0.0,0.0,0.0
14217.0,14268.0,1980.0,2864.0,100013.0,101948.0,6835.082130556886,-8292.22865821428,-62.648866677449405,6843.144000444688,-8286.137503506812,-62.65954943393126,6835.201053340251,-8292.068457845346,-62.648784698506006,0.0,0.0,2.0,25.0,0.0,9876.0,0.0,0.0,0.0,14197.0,0.0,0.0,0.0
14269.0,14318.0,358.0,2694.0,97028.0,101836.0,6788.914681082835,-8314.8439483103,-62.62217936881734,6791.736333277344,-8306.521700794117,-62.62128163141824,6788.841199939212,-8314.658397328556,-62.62185804613455,0.0,0.0,2.0,25.0,0.0,1383.0,0.0,0.0,0.0,13496.0,0.0,0.0,0.0
14319.0,14364.0,2768.0,2899.0,103364.0,90119.0,6790.601609037706,-8303.392279322257,-62.62297806771858,6782.791200147647,-8301.734572494239,-62.57750248025059,6790.419224692259,-8303.473704134929,-62.62189054416376,0.0,0.0,2.0,25.0,0.0,13681.0,0.0,0.0,0.0,1156.0,0.0,0.0,0.0
14365.0,14404.0,402.0,2169.0,96953.0,100730.0,6770.195152729623,-8274.770576870396,-62.596905459572554,6773.279751611411,-8268.299716490877,-62.554743280361436,6770.143517171398,-8274.576642435619,-62.59759777122463,0.0,0.0,2.0,25.0,0.0,1304.0,0.0,0.0,0.0,11089.0,0.0,0.0,0.0
14405.0,14456.0,2316.0,417.0,102679.0,96949.0,6772.691661275628,-8264.898105417291,-62.53968740495384,6763.958124137831,-8261.418465090908,-62.55689293296609,6772.498780325332,-8264.952733478543,-62.5395538566313,0.0,0.0,2.0,25.0,0.0,11268.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0
14457.0,14507.0,2922.0,2932.0,96928.0,94383.0,6754.461732675779,-8241.052578323772,-62.473350502875746,6757.762393128408,-8232.738314913791,-62.44005186903496,6754.391205749061,-8240.864965997589,-62.47303218612387,0.0,0.0,2.0,25.0,0.0,1078.0,0.0,0.0,0.0,12756.0,0.0,0.0,0.0
14508.0,14555.0,27.0,2944.0,96829.0,96381.0,6752.8176624500375,-8237.52495364618,-62.47902987633188,6756.404617437038,-8229.760110073647,-62.40875065494947,6752.763031249438,-8237.332026959648,-62.480721605900726,0.0,0.0,2.0,25.0,0.0,968.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0
14556.0,14593.0,80.0,2954.0,96763.0,92089.0,6748.631502921559,-8193.151536543539,-62.40314936289178,6754.934503244324,-8195.604490941047,-62.430986044740166,6748.822329028827,-8193.093951557123,-62.40427681877327,0.0,0.0,2.0,25.0,0.0,850.0,0.0,0.0,0.0,7545.0,0.0,0.0,0.0
14594.0,14631.0,2955.0,93.0,102067.0,96759.0,6757.946068375586,-8194.212070204903,-62.43737626101074,6760.232032701785,-8187.746263910117,-62.42145078282874,6757.883521506847,-8194.022316947146,-62.437064975684734,0.0,0.0,2.0,25.0,0.0,6188.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0
14632.0,14668.0,102.0,2972.0,96735.0,94204.0,6768.385175866924,-8183.947532593326,-62.436192426217985,6774.622339173918,-8186.24480815573,-62.416774248269576,6768.577030157864,-8183.890935094585,-62.435322917236135,0.0,0.0,2.0,25.0,0.0,577.0,0.0,0.0,0.0,8986.0,0.0,0.0,0.0
14669.0,14706.0,105.0,2981.0,96646.0,96202.0,6771.103272916457,-8182.681654655281,-62.40844329402216,6777.59780886528,-8184.897133602248,-62.368195117679534,6771.292968952195,-8182.616098932546,-62.40756003595334,0.0,0.0,2.0,25.0,0.0,570.0,0.0,0.0,0.0,10405.0,0.0,0.0,0.0
14707.0,14733.0,1070.0,2988.0,98459.0,94324.0,6806.054675354137,-8192.697290327558,-62.42854873058786,6804.463964158428,-8197.389639522928,-62.42591272358686,6806.098362626009,-8192.892392346286,-62.426847235572495,0.0,0.0,2.0,25.0,0.0,6036.0,0.0,0.0,0.0,11912.0,0.0,0.0,0.0
14734.0,14763.0,1072.0,2996.0,98372.0,96322.0,6807.094373059308,-8194.921845481429,-62.408530340725974,6805.8752445062055,-8200.285962760527,-62.38216010777796,6807.161904455839,-8195.110509703067,-62.409846043152356,0.0,0.0,2.0,25.0,0.0,5883.0,0.0,0.0,0.0,12355.0,0.0,0.0,0.0
14764.0,14790.0,2579.0,3004.0,106521.0,93402.0,6809.788307359195,-8208.302978793276,-62.4257006922594,6814.321050240715,-8210.386545857767,-62.40223498804062,6809.988105113818,-8208.297198720371,-62.42390642500459,0.0,0.0,2.0,25.0,0.0,12524.0,0.0,0.0,0.0,5652.0,0.0,0.0,0.0
14791.0,14819.0,1117.0,3012.0,98308.0,92345.0,6826.1354687896965,-8235.667832464103,-62.475625205686356,6824.633217790407,-8240.651391386633,-62.479488778963514,6826.194058583521,-8235.858651663553,-62.47493555254732,0.0,0.0,2.0,25.0,0.0,5651.0,0.0,0.0,0.0,11500.0,0.0,0.0,0.0
14820.0,14848.0,2227.0,1128.0,102534.0,98301.0,6825.967306495197,-8243.69899727099,-62.515874458172675,6830.790977553135,-8245.627107633689,-62.519541296153875,6826.162450703365,-8243.657314723721,-62.51502904497738,0.0,0.0,2.0,25.0,0.0,10822.0,0.0,0.0,0.0,5584.0,0.0,0.0,0.0
14849.0,14896.0,2227.0,3032.0,102534.0,96546.0,6825.967306495197,-8243.69899727099,-62.515874458172675,6834.093840461136,-8245.25985457522,-62.48860031120603,6826.148665964258,-8243.614597389342,-62.513958798483145,0.0,0.0,2.0,25.0,0.0,10822.0,0.0,0.0,0.0,1935.0,0.0,0.0,0.0
14897.0,14921.0,3042.0,1714.0,106765.0,99270.0,6841.087019740035,-8279.853722644773,-62.636141062148454,6836.460987814402,-8279.390343398096,-62.62557882252395,6840.897208297825,-8279.913300425007,-62.63601532596931,0.0,0.0,2.0,25.0,0.0,14154.0,14958.0,0.0,0.0,8272.0,0.0,0.0,0.0
14922.0,14958.0,1159.0,3042.0,98218.0,106765.0,6843.912858116895,-8273.707641654622,-62.58715392187605,6841.087019740035,-8279.853722644773,-62.636141062148454,6843.947546989346,-8273.90391763076,-62.58844706138689,0.0,0.0,2.0,25.0,0.0,5583.0,0.0,0.0,0.0,14025.0,14897.0,0.0,0.0
