blnid,flnid,bdid,fdid,bpid,fpid,bx,by,bh,fx,fy,fh,bx_1,by_1,bh_1,lcnt,lno,lanetype,limitvel,lanecfgfg,blid1,blid2,blid3,blid4,flid1,flid2,flid3,flid4
14959.0,15007.0,2800.0,598.0,103443.0,97341.0,6847.368875428117,-8280.707747585995,-62.589992917184645,6850.53529021551,-8272.690983556031,-62.496934041510485,6847.545021266045,-8280.612466349174,-62.58605757530813,0.0,0.0,1.0,25.0,0.0,13911.0,0.0,0.0,0.0,2302.0,0.0,0.0,0.0
15008.0,15041.0,1705.0,2796.0,99291.0,101937.0,6839.9137447404855,-8287.43511903327,-62.64678094140709,6843.727357730228,-8282.356901343273,-62.64123905046608,6839.947025613561,-8287.238533987369,-62.6465598569298,0.0,0.0,2.0,25.0,0.0,8351.0,0.0,0.0,0.0,13912.0,0.0,0.0,0.0
15042.0,15071.0,1702.0,2864.0,99337.0,101948.0,6839.525912452695,-8290.399361242828,-62.64023754127493,6843.144000444688,-8286.137503506812,-62.65954943393126,6839.589313313946,-8290.209217551082,-62.641057060472576,0.0,0.0,2.0,25.0,0.0,8466.0,0.0,0.0,0.0,14197.0,0.0,0.0,0.0
15072.0,15096.0,3076.0,1678.0,106563.0,99353.0,6816.545641327905,-8295.013989870033,-62.63867996527733,6821.253014557751,-8295.81470898767,-62.64875689427936,6816.739609987666,-8294.96434160061,-62.6408222609175,0.0,0.0,2.0,25.0,0.0,13379.0,0.0,0.0,0.0,8352.0,0.0,0.0,0.0
15097.0,15125.0,1668.0,2741.0,99469.0,92465.0,6817.541736231301,-8286.890207927798,-62.61112903248841,6815.094702918256,-8291.919585489752,-62.607085665964405,6817.522506840765,-8287.089495855671,-62.61436876933658,0.0,0.0,2.0,25.0,0.0,8526.0,0.0,0.0,0.0,13764.0,0.0,0.0,0.0
15126.0,15155.0,1947.0,2135.0,106420.0,100353.0,6819.987167169769,-8275.741165329504,-62.54419093376055,6819.347498388166,-8281.357123250513,-62.59083454871916,6820.047740706694,-8275.931953671337,-62.54950451947525,0.0,0.0,2.0,25.0,0.0,10086.0,0.0,0.0,0.0,10554.0,0.0,0.0,0.0
15156.0,15184.0,2123.0,3104.0,100374.0,95890.0,6829.604446671681,-8276.317102885365,-62.60322769152026,6825.1325313700945,-8273.216859724314,-62.55240015645404,6829.40784454743,-8276.281845381402,-62.60097129374162,0.0,0.0,2.0,25.0,0.0,10652.0,0.0,0.0,0.0,9607.0,0.0,0.0,0.0
15185.0,15230.0,313.0,1226.0,97112.0,91684.0,6823.3240452539985,-8320.618373163632,-62.68744839592864,6815.572241376571,-8317.567014009293,-62.68316388685571,6823.134327344164,-8320.681915295134,-62.687328867169526,0.0,0.0,2.0,25.0,0.0,1606.0,0.0,0.0,0.0,6719.0,0.0,0.0,0.0
15231.0,15284.0,1529.0,527.0,102205.0,97416.0,6813.802111563913,-8321.651964476961,-62.69362966322706,6823.093089739335,-8324.42529978139,-62.701194753768505,6813.914207475196,-8321.817786794676,-62.69296683214861,0.0,0.0,1.0,25.0,0.0,6934.0,0.0,0.0,0.0,2656.0,0.0,0.0,0.0
15285.0,15319.0,3130.0,327.0,98759.0,97109.0,6813.4145486127745,-8320.821594852885,-62.69312688163927,6810.69668855304,-8326.646831414175,-62.672867259364466,6813.431307911739,-8321.02018377527,-62.69340520130527,0.0,0.0,2.0,25.0,0.0,7013.0,0.0,0.0,0.0,1532.0,0.0,0.0,0.0
15320.0,15367.0,1240.0,2717.0,98750.0,101751.0,6809.650860624144,-8304.889676025155,-62.63323690330253,6812.584629731517,-8296.839218185652,-62.60583642731717,6809.580365011222,-8304.703073035154,-62.63191744163578,0.0,0.0,2.0,25.0,0.0,6718.0,0.0,0.0,0.0,13380.0,0.0,0.0,0.0
15368.0,15432.0,1241.0,2760.0,98679.0,101843.0,6809.226904275176,-8303.984023637182,-62.62759920164399,6798.06361447941,-8299.886599846646,-62.59133623620164,6809.1207385306425,-8303.8150893202,-62.626264835173515,0.0,0.0,1.0,25.0,0.0,6716.0,0.0,0.0,0.0,13685.0,0.0,0.0,0.0
15433.0,15475.0,2746.0,1255.0,101849.0,98674.0,6810.737863257616,-8293.957244446588,-62.582097350753884,6803.305501434534,-8291.30665536766,-62.598705212752975,6810.547066726074,-8294.016822289796,-62.58197159611336,0.0,0.0,2.0,25.0,0.0,13763.0,0.0,0.0,0.0,6638.0,0.0,0.0,0.0
15476.0,15543.0,2746.0,1511.0,101849.0,98769.0,6810.737863257616,-8293.957244446588,-62.582097350753884,6806.189922265805,-8305.352932994305,-62.6211509899872,6810.561723457703,-8294.052533085523,-62.58003391549573,0.0,0.0,1.0,25.0,0.0,13763.0,0.0,0.0,0.0,7017.0,0.0,0.0,0.0
15544.0,15589.0,1497.0,2761.0,98775.0,101839.0,6800.268445192004,-8292.674547890569,-62.6152557082346,6797.158966334163,-8300.310533851938,-62.59292713587229,6800.327023552351,-8292.865376954687,-62.61556753417881,0.0,0.0,2.0,25.0,0.0,7095.0,0.0,0.0,0.0,13682.0,0.0,0.0,0.0
15590.0,15657.0,1497.0,2716.0,98775.0,101754.0,6800.268445192004,-8292.674547890569,-62.6152557082346,6811.677950136724,-8297.260221288187,-62.59741905113242,6800.362758700569,-8292.85068988853,-62.61358641837478,0.0,0.0,1.0,25.0,0.0,7095.0,0.0,0.0,0.0,13382.0,0.0,0.0,0.0
15658.0,15703.0,2702.0,1512.0,101760.0,98765.0,6798.988006573317,-8303.153880185157,-62.598595710599966,6806.612851139331,-8306.257599003467,-62.62778629944978,6799.178844759494,-8303.09532131315,-62.59872240965478,0.0,0.0,2.0,25.0,0.0,13460.0,0.0,0.0,0.0,7014.0,0.0,0.0,0.0
15704.0,15773.0,2702.0,1255.0,101760.0,98674.0,6798.988006573317,-8303.153880185157,-62.598595710599966,6803.305501434534,-8291.30665536766,-62.598705212752975,6799.16315578449,-8303.05863058847,-62.59665767895194,0.0,0.0,1.0,25.0,0.0,13460.0,0.0,0.0,0.0,6638.0,0.0,0.0,0.0
15774.0,15816.0,1283.0,2192.0,98590.0,100646.0,6791.46158662727,-8265.951880345578,-62.59900855488149,6794.109184095676,-8258.575563918328,-62.58822185216559,6791.405020139668,-8265.761018412952,-62.5976997165003,0.0,0.0,2.0,25.0,0.0,6505.0,0.0,0.0,0.0,10973.0,0.0,0.0,0.0
15817.0,15893.0,1282.0,2309.0,98668.0,92273.0,6791.855398949418,-8266.795137018627,-62.6005262648946,6778.859999604614,-8262.018623721508,-62.5124868753428,6791.760082529966,-8266.618998029744,-62.6001953395662,0.0,0.0,1.0,25.0,0.0,6637.0,0.0,0.0,0.0,11234.0,0.0,0.0,0.0
15894.0,15944.0,2293.0,1298.0,100736.0,91429.0,6793.456732512199,-8255.204147293667,-62.58314005109696,6785.013101588164,-8252.146956497598,-62.53018000968086,6793.271175405032,-8255.277622180352,-62.582038105376796,0.0,0.0,2.0,25.0,0.0,11384.0,0.0,0.0,0.0,6303.0,0.0,0.0,0.0
15945.0,16021.0,2293.0,1470.0,100736.0,91834.0,6793.456732512199,-8255.204147293667,-62.58314005109696,6788.848538848925,-8268.225426873727,-62.593190323955696,6793.2826137390175,-8255.301404744434,-62.58208122481392,0.0,0.0,1.0,25.0,0.0,11384.0,0.0,0.0,0.0,7096.0,0.0,0.0,0.0
16022.0,16071.0,1454.0,2309.0,98857.0,92273.0,6782.08121294713,-8253.736759573185,-62.54013118544253,6778.859999604614,-8262.018623721508,-62.5124868753428,6782.152735917154,-8253.923331629312,-62.539449892022276,0.0,0.0,2.0,25.0,0.0,7309.0,0.0,0.0,0.0,11234.0,0.0,0.0,0.0
16072.0,16146.0,1454.0,2193.0,98857.0,92202.0,6782.08121294713,-8253.736759573185,-62.54013118544253,6794.877133380079,-8258.216183678147,-62.59057177331988,6782.184418600331,-8253.907760470527,-62.537463305557594,0.0,0.0,1.0,25.0,0.0,7309.0,0.0,0.0,0.0,10938.0,0.0,0.0,0.0
16147.0,16193.0,2177.0,1469.0,100652.0,98851.0,6780.299231054936,-8265.023264437561,-62.54692899622523,6788.425578741664,-8267.319772083469,-62.58856029768185,6780.485754730686,-8264.949758657136,-62.54603143440863,0.0,0.0,2.0,25.0,0.0,11088.0,0.0,0.0,0.0,7228.0,0.0,0.0,0.0
16194.0,16269.0,2177.0,1298.0,100652.0,91429.0,6780.299231054936,-8265.023264437561,-62.54692899622523,6785.013101588164,-8252.146956497598,-62.53018000968086,6780.474348703525,-8264.92699621387,-62.544989664468176,0.0,0.0,1.0,25.0,0.0,11088.0,0.0,0.0,0.0,6303.0,0.0,0.0,0.0
16270.0,16309.0,3358.0,2543.0,98580.0,101461.0,6774.85271673464,-8230.395034019799,-62.51513314326212,6777.179943334104,-8223.62661285944,-62.4718284229607,6774.784192066841,-8230.207412406022,-62.51281702651522,0.0,0.0,2.0,25.0,0.0,6423.0,0.0,0.0,0.0,12671.0,0.0,0.0,0.0
16310.0,16363.0,1324.0,2629.0,98494.0,96349.0,6774.119343076873,-8228.825499693852,-62.49231889730618,6777.620303138709,-8219.841765037147,-62.405391809676985,6774.05480837692,-8228.636813139612,-62.490005690699036,0.0,0.0,2.0,25.0,0.0,6302.0,0.0,0.0,0.0,13085.0,0.0,0.0,0.0
16364.0,16427.0,3388.0,3401.0,104293.0,94418.0,6769.818502711373,-8223.40192204815,-62.408723399910286,6758.770965809926,-8218.770344831344,-62.474012245415,6769.671947386001,-8223.264736237772,-62.405390128782074,0.0,0.0,1.0,25.0,0.0,16471.0,0.0,0.0,0.0,11647.0,0.0,0.0,0.0
16428.0,16471.0,3358.0,3388.0,98580.0,104293.0,6774.85271673464,-8230.395034019799,-62.51513314326212,6769.818502711373,-8223.40192204815,-62.408723399910286,6774.762365820067,-8230.216800922317,-62.513806034626214,0.0,0.0,1.0,25.0,0.0,6423.0,0.0,0.0,0.0,16364.0,16472.0,0.0,0.0
16472.0,16524.0,3388.0,2482.0,104293.0,96416.0,6769.818502711373,-8223.40192204815,-62.408723399910286,6760.128120623938,-8221.713678058042,-62.427262854186665,6769.666082903025,-8223.271848616885,-62.40539312482133,0.0,0.0,1.0,25.0,0.0,16471.0,0.0,0.0,0.0,12092.0,0.0,0.0,0.0
16525.0,16594.0,3422.0,2545.0,104457.0,94351.0,6766.6462666659745,-8217.82592053354,-62.409134775240545,6779.00009409684,-8222.771510717506,-62.485653539333725,6766.791822370172,-8217.96413214633,-62.40746812078123,0.0,0.0,1.0,25.0,0.0,16630.0,0.0,0.0,0.0,12640.0,0.0,0.0,0.0
16595.0,16630.0,1408.0,3422.0,99042.0,104457.0,6762.626154953983,-8212.081044102797,-62.40443547777886,6766.6462666659745,-8217.82592053354,-62.409134775240545,6762.714519167351,-8212.260289826563,-62.402761105289756,0.0,0.0,1.0,25.0,0.0,7544.0,0.0,0.0,0.0,16525.0,16631.0,0.0,0.0
16631.0,16690.0,3422.0,2629.0,104457.0,96349.0,6766.6462666659745,-8217.82592053354,-62.409134775240545,6777.620303138709,-8219.841765037147,-62.405391809676985,6766.795728911162,-8217.960066097236,-62.40746699826468,0.0,0.0,1.0,25.0,0.0,16630.0,0.0,0.0,0.0,13085.0,0.0,0.0,0.0
16691.0,16741.0,1409.0,2482.0,98961.0,96416.0,6763.049126835391,-8212.98672891928,-62.39505594313687,6760.128120623938,-8221.713678058042,-62.427262854186665,6763.113664530552,-8213.175452637104,-62.39436862130333,0.0,0.0,2.0,25.0,0.0,7539.0,0.0,0.0,0.0,12092.0,0.0,0.0,0.0
16742.0,16780.0,2530.0,3481.0,101473.0,91967.0,6765.4207519261345,-8229.152844491897,-62.46351543549599,6771.830183687541,-8231.788662957648,-62.50573281028619,6765.611612377064,-8229.095263166695,-62.461643103226834,0.0,0.0,2.0,25.0,0.0,12755.0,0.0,0.0,0.0,7310.0,0.0,0.0,0.0
16781.0,16860.0,3482.0,1341.0,101666.0,98473.0,6762.476902212595,-8226.930379132216,-62.407513080802346,6766.928107657293,-8213.43127932759,-62.37574347691543,6762.652018470445,-8226.834109801852,-62.4065738351801,0.0,0.0,1.0,25.0,0.0,13233.0,0.0,0.0,0.0,6189.0,0.0,0.0,0.0
16861.0,16899.0,2384.0,1345.0,100944.0,91341.0,6771.570024402551,-8212.778698574408,-62.41882287049066,6765.277916476893,-8209.898732712003,-62.40542217158918,6771.3749685505645,-8212.824383404257,-62.41567501963391,0.0,0.0,2.0,25.0,0.0,11765.0,0.0,0.0,0.0,6102.0,0.0,0.0,0.0
16900.0,16974.0,2466.0,1425.0,101142.0,98936.0,6774.746254955587,-8214.86294286309,-62.4028921116751,6769.816446211801,-8227.475404600742,-62.44900185400775,6774.5711427003125,-8214.958198675764,-62.39982952981518,0.0,0.0,1.0,25.0,0.0,12209.0,0.0,0.0,0.0,7431.0,0.0,0.0,0.0
16975.0,17055.0,2024.0,2282.0,99874.0,100818.0,6816.870947835097,-8255.5115641422,-62.517508895371066,6803.3647083631495,-8250.579689051763,-62.51168051833656,6816.778639576236,-8255.334386858194,-62.51417976727453,0.0,0.0,1.0,25.0,0.0,9704.0,0.0,0.0,0.0,11385.0,0.0,0.0,0.0
17056.0,17095.0,1747.0,3551.0,99184.0,92177.0,6818.989292154642,-8252.397662255587,-62.53672152613217,6821.6807314388025,-8245.7012697516,-62.522892405523635,6818.94361874175,-8252.20259959906,-62.534419027947024,0.0,0.0,2.0,25.0,0.0,8135.0,0.0,0.0,0.0,10799.0,0.0,0.0,0.0
17096.0,17170.0,1911.0,2218.0,100144.0,100528.0,6804.777865407431,-8243.1527702094,-62.461534376758664,6817.654799219778,-8247.580734471037,-62.4840326245926,6804.882064166919,-8243.32375682779,-62.46086762090363,0.0,0.0,1.0,25.0,0.0,10175.0,0.0,0.0,0.0,10823.0,0.0,0.0,0.0
17171.0,17210.0,1623.0,2286.0,99539.0,92309.0,6802.2508560379065,-8245.433629869065,-62.50980381291765,6799.701341035823,-8252.289221073617,-62.56199917264894,6802.309445561012,-8245.624449159499,-62.50911423623347,0.0,0.0,2.0,25.0,0.0,8754.0,0.0,0.0,0.0,11350.0,0.0,0.0,0.0
17211.0,17252.0,2200.0,1637.0,100638.0,99531.0,6801.132630021448,-8255.295045121451,-62.57343442715046,6808.171307521385,-8258.112020641234,-62.52860547423052,6801.323428230592,-8255.235469997418,-62.57156026707162,0.0,0.0,2.0,25.0,0.0,10972.0,0.0,0.0,0.0,8666.0,0.0,0.0,0.0
17253.0,17308.0,2201.0,3600.0,100552.0,95989.0,6802.259274710474,-8254.768992118108,-62.55595085440382,6811.676708938716,-8257.934913033036,-62.47511568211121,6802.444825767812,-8254.695511254724,-62.55305304753301,0.0,0.0,2.0,25.0,0.0,10937.0,0.0,0.0,0.0,9988.0,0.0,0.0,0.0
17309.0,17375.0,3609.0,3623.0,104941.0,93778.0,6808.474311062251,-8250.12632385258,-62.461540452267855,6812.373529193119,-8238.20404040207,-62.46521139796414,6808.604411083658,-8249.974947492241,-62.459482436421695,0.0,0.0,1.0,25.0,0.0,17415.0,0.0,0.0,0.0,7934.0,0.0,0.0,0.0
17376.0,17415.0,2201.0,3609.0,100552.0,104941.0,6802.259274710474,-8254.768992118108,-62.55595085440382,6808.474311062251,-8250.12632385258,-62.461540452267855,6802.43752610554,-8254.679646296087,-62.55202462472653,0.0,0.0,1.0,25.0,0.0,10937.0,0.0,0.0,0.0,17309.0,17416.0,0.0,0.0
17416.0,17465.0,3609.0,2040.0,104941.0,99868.0,6808.474311062251,-8250.12632385258,-62.461540452267855,6810.0407953300155,-8240.871154762033,-62.46218494004779,6808.5983155170015,-8249.970066457412,-62.45946958589548,0.0,0.0,1.0,25.0,0.0,17415.0,0.0,0.0,0.0,9521.0,0.0,0.0,0.0
17466.0,17509.0,3636.0,1761.0,100932.0,99174.0,6820.2762750784705,-8242.684979184038,-62.48747213416482,6813.077780446558,-8239.715127064244,-62.4859253660793,6820.086526917002,-8242.747546755887,-62.48735061739353,0.0,0.0,2.0,25.0,0.0,11524.0,0.0,0.0,0.0,8047.0,0.0,0.0,0.0
17510.0,17563.0,2265.0,2041.0,100840.0,99864.0,6818.760208106523,-8243.39236445491,-62.487770953646304,6809.617842169347,-8239.965476372256,-62.45055737985285,6818.572575813036,-8243.46088905456,-62.48765949073504,0.0,0.0,2.0,25.0,0.0,11495.0,0.0,0.0,0.0,9518.0,0.0,0.0,0.0
17564.0,17630.0,3666.0,3680.0,105101.0,93991.0,6813.269696607877,-8247.542646808739,-62.47629974716256,6808.728657939211,-8259.306045835623,-62.5337542418215,6813.133525886047,-8247.689169516982,-62.47434481360824,0.0,0.0,1.0,25.0,0.0,17670.0,0.0,0.0,0.0,8567.0,0.0,0.0,0.0
17631.0,17670.0,2264.0,3666.0,100926.0,105101.0,6819.665876360448,-8242.969400577322,-62.488189271412466,6813.269696607877,-8247.542646808739,-62.47629974716256,6819.486624163577,-8243.058752264966,-62.48811379001654,0.0,0.0,1.0,25.0,0.0,11499.0,0.0,0.0,0.0,17564.0,17671.0,0.0,0.0
17671.0,17725.0,3666.0,1927.0,105101.0,100141.0,6813.269696607877,-8247.542646808739,-62.47629974716256,6811.54126156908,-8257.643574671156,-62.474591945941484,6813.138595197357,-8247.693076470507,-62.47435530470966,0.0,0.0,1.0,25.0,0.0,17670.0,0.0,0.0,0.0,10087.0,0.0,0.0,0.0
17726.0,17839.0,2064.0,3716.0,99852.0,96290.0,6799.957089364448,-8219.258812295926,-62.374399289284156,6780.734038421079,-8212.056851501286,-62.36861939283108,6799.8637741010025,-8219.08166596765,-62.37307038681365,0.0,0.0,1.0,25.0,0.0,9517.0,0.0,0.0,0.0,12210.0,0.0,0.0,0.0
17840.0,17954.0,2066.0,3741.0,99745.0,94292.0,6799.053815386909,-8217.322636258425,-62.36192907661007,6779.341398014742,-8209.141141355976,-62.426366935836995,6798.960531360287,-8217.146475527043,-62.36060155233599,0.0,0.0,1.0,25.0,0.0,9404.0,0.0,0.0,0.0,11766.0,0.0,0.0,0.0
17955.0,17995.0,1789.0,2658.0,99054.0,96451.0,6801.256815279769,-8214.350069829312,-62.36742770881847,6803.782230955035,-8207.596851850532,-62.36438075950218,6801.189283885391,-8214.161438810144,-62.366111537676716,0.0,0.0,2.0,25.0,0.0,7933.0,0.0,0.0,0.0,12944.0,0.0,0.0,0.0
17996.0,18038.0,3752.0,2574.0,99153.0,94453.0,6802.887325643273,-8217.848912879828,-62.404696259068714,6805.168062414305,-8210.474536212474,-62.398581502423895,6802.816798236668,-8217.66133399484,-62.40437813522112,0.0,0.0,2.0,25.0,0.0,8046.0,0.0,0.0,0.0,12499.0,0.0,0.0,0.0
18039.0,18082.0,2554.0,1887.0,101344.0,100233.0,6787.129949156533,-8218.951332225228,-62.42934554492831,6794.633810991109,-8221.416612380464,-62.40352462488181,6787.316527611118,-8218.879823595997,-62.425451356000394,0.0,0.0,2.0,25.0,0.0,12639.0,0.0,0.0,0.0,10288.0,0.0,0.0,0.0
18083.0,18124.0,2551.0,1598.0,101445.0,99623.0,6784.595323749776,-8220.141735956144,-62.47419239487226,6791.679850888316,-8222.793834640212,-62.48016479419766,6784.78507344607,-8220.07816365502,-62.472311774305126,0.0,0.0,2.0,25.0,0.0,12670.0,0.0,0.0,0.0,8867.0,0.0,0.0,0.0
18125.0,18236.0,3783.0,3805.0,101655.0,95688.0,6783.203845680529,-8217.228197217151,-62.402939247012,6790.113890557107,-8198.15968681319,-62.35362225870904,6783.375883082298,-8217.126980085783,-62.40099103777038,0.0,0.0,1.0,25.0,0.0,13115.0,0.0,0.0,0.0,9201.0,0.0,0.0,0.0
18237.0,18352.0,2637.0,3830.0,101549.0,93690.0,6784.861578330566,-8216.452171257106,-62.391696616467016,6793.06242076502,-8196.767394878661,-62.41396165736842,6785.039794963431,-8216.361836122522,-62.39076912648352,0.0,0.0,1.0,25.0,0.0,13084.0,0.0,0.0,0.0,7729.0,0.0,0.0,0.0
18353.0,18396.0,1578.0,3716.0,99627.0,96290.0,6783.222688225876,-8204.681497307147,-62.38072321264326,6780.734038421079,-8212.056851501286,-62.36861939283108,6783.293219585912,-8204.86909253465,-62.377040754286554,0.0,0.0,2.0,25.0,0.0,8985.0,0.0,0.0,0.0,12210.0,0.0,0.0,0.0
18397.0,18438.0,1575.0,3741.0,99729.0,94292.0,6781.969383194648,-8201.99810518125,-62.44192198532983,6779.341398014742,-8209.141141355976,-62.426366935836995,6782.034918239791,-8202.186808806393,-62.43923555796255,0.0,0.0,2.0,25.0,0.0,9072.0,0.0,0.0,0.0,11766.0,0.0,0.0,0.0
18439.0,18549.0,1864.0,2658.0,100342.0,96451.0,6784.923060608498,-8200.606878907234,-62.37126344306262,6803.782230955035,-8207.596851850532,-62.36438075950218,6785.026236225683,-8200.777881082,-62.367594147396176,0.0,0.0,1.0,25.0,0.0,10491.0,0.0,0.0,0.0,12944.0,0.0,0.0,0.0
18550.0,18664.0,1866.0,2574.0,100236.0,94453.0,6785.758600289233,-8202.396464090509,-62.3474649798095,6805.168062414305,-8210.474536212474,-62.398581502423895,6785.855878265845,-8202.571554066522,-62.34479476072693,0.0,0.0,1.0,25.0,0.0,10404.0,0.0,0.0,0.0,12499.0,0.0,0.0,0.0
18665.0,18705.0,2353.0,3909.0,101124.0,93690.0,6799.89095489562,-8199.521304552842,-62.42579247476624,6793.06242076502,-8196.767394878661,-62.41396165736842,6799.69700775382,-8199.572955740294,-62.424652554719614,0.0,0.0,2.0,25.0,0.0,11937.0,0.0,0.0,0.0,7729.0,0.0,0.0,0.0
18706.0,18746.0,2356.0,3805.0,101025.0,95688.0,6796.914428049296,-8200.914115473546,-62.3774213940369,6790.113890557107,-8198.15968681319,-62.35362225870904,6796.721456008722,-8200.964748634353,-62.375281298634945,0.0,0.0,2.0,25.0,0.0,11911.0,0.0,0.0,0.0,9201.0,0.0,0.0,0.0
18747.0,18857.0,3921.0,1887.0,101336.0,100233.0,6801.289365476762,-8202.423849349501,-62.380034141987835,6794.633810991109,-8221.416612380464,-62.40352462488181,6801.1194070033935,-8202.530032240033,-62.37799026612174,0.0,0.0,1.0,25.0,0.0,12380.0,0.0,0.0,0.0,10288.0,0.0,0.0,0.0
18858.0,18973.0,2438.0,1598.0,101228.0,99623.0,6800.086463056043,-8202.987396014989,-62.36748071339298,6791.679850888316,-8222.793834640212,-62.48016479419766,6799.912398179518,-8203.086648197559,-62.36542354222411,0.0,0.0,1.0,25.0,0.0,12354.0,0.0,0.0,0.0,8867.0,0.0,0.0,0.0
18974.0,19015.0,3452.0,2397.0,99048.0,100937.0,6762.275069805396,-8211.329947214319,-62.41409139863572,6759.802437104547,-8218.28704308926,-62.471478798195676,6762.344592455451,-8211.517572333723,-62.41340788047228,0.0,0.0,2.0,25.0,0.0,7631.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0
